City,Street,Time,value
Malden,SALEM ST,1 AM,1
Malden,SALEM ST,2 AM,0
Malden,SALEM ST,3 AM,0
Malden,SALEM ST,4 AM,0
Malden,SALEM ST,5 AM,0
Malden,SALEM ST,6 AM,1
Malden,SALEM ST,7 AM,3
Malden,SALEM ST,8 AM,1
Malden,SALEM ST,9 AM,1
Malden,SALEM ST,10 AM,1
Malden,SALEM ST,11 AM,4
Malden,SALEM ST,12 PM,0
Malden,SALEM ST,1 PM,2
Malden,SALEM ST,2 PM,2
Malden,SALEM ST,3 PM,0
Malden,SALEM ST,4 PM,2
Malden,SALEM ST,5 PM,0
Malden,SALEM ST,6 PM,3
Malden,SALEM ST,7 PM,2
Malden,SALEM ST,8 PM,0
Malden,SALEM ST,9 PM,1
Malden,SALEM ST,10 PM,0
Malden,SALEM ST,11 PM,1
Malden,MAIN ST,12 AM,0
Malden,MAIN ST,1 AM,0
Malden,MAIN ST,2 AM,0
Malden,MAIN ST,3 AM,1
Malden,MAIN ST,4 AM,1
Malden,MAIN ST,5 AM,2
Malden,MAIN ST,6 AM,0
Malden,MAIN ST,7 AM,1
Malden,MAIN ST,8 AM,1
Malden,MAIN ST,9 AM,2
Malden,MAIN ST,10 AM,1
Malden,MAIN ST,11 AM,3
Malden,MAIN ST,12 PM,0
Malden,MAIN ST,1 PM,1
Malden,MAIN ST,2 PM,2
Malden,MAIN ST,3 PM,1
Malden,MAIN ST,4 PM,3
Malden,MAIN ST,5 PM,1
Malden,MAIN ST,6 PM,1
Malden,MAIN ST,7 PM,0
Malden,MAIN ST,8 PM,2
Malden,MAIN ST,9 PM,1
Malden,MAIN ST,10 PM,0
Malden,MAIN ST,11 PM,0
Malden,CHARLES ST,12 AM,0
Malden,CHARLES ST,1 AM,2
Malden,CHARLES ST,2 AM,0
Malden,CHARLES ST,3 AM,0
Malden,CHARLES ST,4 AM,0
Malden,CHARLES ST,5 AM,0
Malden,CHARLES ST,6 AM,0
Malden,CHARLES ST,7 AM,4
Malden,CHARLES ST,8 AM,2
Malden,CHARLES ST,9 AM,1
Malden,CHARLES ST,10 AM,1
Malden,CHARLES ST,11 AM,2
Malden,CHARLES ST,12 PM,1
Malden,CHARLES ST,1 PM,0
Malden,CHARLES ST,2 PM,1
Malden,CHARLES ST,3 PM,2
Malden,CHARLES ST,4 PM,2
Malden,CHARLES ST,5 PM,0
Malden,CHARLES ST,6 PM,3
Malden,CHARLES ST,7 PM,1
Malden,CHARLES ST,8 PM,1
Malden,CHARLES ST,9 PM,1
Malden,CHARLES ST,10 PM,0
Malden,CHARLES ST,11 PM,0
Malden,BROADWAY,12 AM,1
Malden,BROADWAY,1 AM,1
Malden,BROADWAY,2 AM,0
Malden,BROADWAY,3 AM,0
Malden,BROADWAY,4 AM,0
Malden,BROADWAY,5 AM,0
Malden,BROADWAY,6 AM,0
Malden,BROADWAY,7 AM,0
Malden,BROADWAY,8 AM,1
Malden,BROADWAY,9 AM,1
Malden,BROADWAY,10 AM,2
Malden,BROADWAY,11 AM,0
Malden,BROADWAY,12 PM,0
Malden,BROADWAY,1 PM,1
Malden,BROADWAY,2 PM,1
Malden,BROADWAY,3 PM,1
Malden,BROADWAY,4 PM,3
Malden,BROADWAY,5 PM,4
Malden,BROADWAY,6 PM,2
Malden,BROADWAY,7 PM,1
Malden,BROADWAY,8 PM,3
Malden,BROADWAY,9 PM,2
Malden,BROADWAY,10 PM,0
Malden,BROADWAY,11 PM,0
Malden,COMMERCIAL ST,12 AM,0
Malden,COMMERCIAL ST,1 AM,0
Malden,COMMERCIAL ST,2 AM,0
Malden,COMMERCIAL ST,3 AM,0
Malden,COMMERCIAL ST,4 AM,0
Malden,COMMERCIAL ST,5 AM,0
Malden,COMMERCIAL ST,6 AM,1
Malden,COMMERCIAL ST,7 AM,1
Malden,COMMERCIAL ST,8 AM,4
Malden,COMMERCIAL ST,9 AM,0
Malden,COMMERCIAL ST,10 AM,0
Malden,COMMERCIAL ST,11 AM,2
Malden,COMMERCIAL ST,12 PM,1
Malden,COMMERCIAL ST,1 PM,3
Malden,COMMERCIAL ST,2 PM,3
Malden,COMMERCIAL ST,3 PM,0
Malden,COMMERCIAL ST,4 PM,2
Malden,COMMERCIAL ST,5 PM,5
Malden,COMMERCIAL ST,6 PM,1
Malden,COMMERCIAL ST,7 PM,0
Malden,COMMERCIAL ST,8 PM,0
Malden,COMMERCIAL ST,9 PM,0
Malden,COMMERCIAL ST,10 PM,0
Malden,COMMERCIAL ST,11 PM,0
Malden,CENTRE ST,12 AM,1
Malden,CENTRE ST,1 AM,0
Malden,CENTRE ST,2 AM,0
Malden,CENTRE ST,3 AM,0
Malden,CENTRE ST,4 AM,0
Malden,CENTRE ST,5 AM,0
Malden,CENTRE ST,6 AM,0
Malden,CENTRE ST,7 AM,0
Malden,CENTRE ST,8 AM,2
Malden,CENTRE ST,9 AM,2
Malden,CENTRE ST,10 AM,1
Malden,CENTRE ST,11 AM,1
Malden,CENTRE ST,12 PM,1
Malden,CENTRE ST,1 PM,0
Malden,CENTRE ST,2 PM,1
Malden,CENTRE ST,3 PM,3
Malden,CENTRE ST,4 PM,2
Malden,CENTRE ST,5 PM,0
Malden,CENTRE ST,6 PM,0
Malden,CENTRE ST,7 PM,0
Malden,CENTRE ST,8 PM,2
Malden,CENTRE ST,9 PM,1
Malden,CENTRE ST,10 PM,0
Malden,CENTRE ST,11 PM,1
Malden,PLEASANT ST,12 AM,0
Malden,PLEASANT ST,1 AM,0
Malden,PLEASANT ST,2 AM,0
Malden,PLEASANT ST,3 AM,0
Malden,PLEASANT ST,4 AM,0
Malden,PLEASANT ST,5 AM,0
Malden,PLEASANT ST,6 AM,0
Malden,PLEASANT ST,7 AM,1
Malden,PLEASANT ST,8 AM,0
Malden,PLEASANT ST,9 AM,0
Malden,PLEASANT ST,10 AM,0
Malden,PLEASANT ST,11 AM,2
Malden,PLEASANT ST,12 PM,1
Malden,PLEASANT ST,1 PM,2
Malden,PLEASANT ST,2 PM,3
Malden,PLEASANT ST,3 PM,2
Malden,PLEASANT ST,4 PM,2
Malden,PLEASANT ST,5 PM,1
Malden,PLEASANT ST,6 PM,1
Malden,PLEASANT ST,7 PM,0
Malden,PLEASANT ST,8 PM,0
Malden,PLEASANT ST,9 PM,1
Malden,PLEASANT ST,10 PM,0
Malden,PLEASANT ST,11 PM,0
Malden,FELLSWAY EAST,12 AM,0
Malden,FELLSWAY EAST,1 AM,0
Malden,FELLSWAY EAST,2 AM,0
Malden,FELLSWAY EAST,3 AM,0
Malden,FELLSWAY EAST,4 AM,0
Malden,FELLSWAY EAST,5 AM,0
Malden,FELLSWAY EAST,6 AM,3
Malden,FELLSWAY EAST,7 AM,1
Malden,FELLSWAY EAST,8 AM,1
Malden,FELLSWAY EAST,9 AM,0
Malden,FELLSWAY EAST,10 AM,1
Malden,FELLSWAY EAST,11 AM,0
Malden,FELLSWAY EAST,12 PM,1
Malden,FELLSWAY EAST,1 PM,0
Malden,FELLSWAY EAST,2 PM,0
Malden,FELLSWAY EAST,3 PM,1
Malden,FELLSWAY EAST,4 PM,1
Malden,FELLSWAY EAST,5 PM,4
Malden,FELLSWAY EAST,6 PM,0
Malden,FELLSWAY EAST,7 PM,1
Malden,FELLSWAY EAST,8 PM,1
Malden,FELLSWAY EAST,9 PM,0
Malden,FELLSWAY EAST,10 PM,0
Malden,FELLSWAY EAST,11 PM,1
Malden,HIGHLAND AV,12 AM,1
Malden,HIGHLAND AV,1 AM,1
Malden,HIGHLAND AV,2 AM,0
Malden,HIGHLAND AV,3 AM,0
Malden,HIGHLAND AV,4 AM,0
Malden,HIGHLAND AV,5 AM,0
Malden,HIGHLAND AV,6 AM,1
Malden,HIGHLAND AV,7 AM,2
Malden,HIGHLAND AV,8 AM,0
Malden,HIGHLAND AV,9 AM,0
Malden,HIGHLAND AV,10 AM,1
Malden,HIGHLAND AV,11 AM,1
Malden,HIGHLAND AV,12 PM,0
Malden,HIGHLAND AV,1 PM,1
Malden,HIGHLAND AV,2 PM,0
Malden,HIGHLAND AV,3 PM,1
Malden,HIGHLAND AV,4 PM,2
Malden,HIGHLAND AV,5 PM,0
Malden,HIGHLAND AV,6 PM,2
Malden,HIGHLAND AV,7 PM,0
Malden,HIGHLAND AV,8 PM,1
Malden,HIGHLAND AV,9 PM,0
Malden,HIGHLAND AV,10 PM,1
Malden,HIGHLAND AV,11 PM,0
Medford,MAIN STREET,12 AM,0
Medford,MAIN STREET,1 AM,1
Medford,MAIN STREET,2 AM,2
Medford,MAIN STREET,3 AM,0
Medford,MAIN STREET,4 AM,1
Medford,MAIN STREET,5 AM,2
Medford,MAIN STREET,6 AM,1
Medford,MAIN STREET,7 AM,4
Medford,MAIN STREET,8 AM,5
Medford,MAIN STREET,9 AM,6
Medford,MAIN STREET,10 AM,2
Medford,MAIN STREET,11 AM,6
Medford,MAIN STREET,12 PM,5
Medford,MAIN STREET,1 PM,4
Medford,MAIN STREET,2 PM,1
Medford,MAIN STREET,3 PM,8
Medford,MAIN STREET,4 PM,5
Medford,MAIN STREET,5 PM,6
Medford,MAIN STREET,6 PM,4
Medford,MAIN STREET,7 PM,3
Medford,MAIN STREET,8 PM,0
Medford,MAIN STREET,9 PM,1
Medford,MAIN STREET,10 PM,2
Medford,MAIN STREET,11 PM,2
Medford,HIGH STREET,12 AM,0
Medford,HIGH STREET,1 AM,0
Medford,HIGH STREET,2 AM,1
Medford,HIGH STREET,3 AM,0
Medford,HIGH STREET,4 AM,0
Medford,HIGH STREET,5 AM,1
Medford,HIGH STREET,6 AM,0
Medford,HIGH STREET,7 AM,0
Medford,HIGH STREET,8 AM,2
Medford,HIGH STREET,9 AM,4
Medford,HIGH STREET,10 AM,6
Medford,HIGH STREET,11 AM,4
Medford,HIGH STREET,12 PM,4
Medford,HIGH STREET,1 PM,5
Medford,HIGH STREET,2 PM,2
Medford,HIGH STREET,3 PM,1
Medford,HIGH STREET,4 PM,2
Medford,HIGH STREET,5 PM,2
Medford,HIGH STREET,6 PM,1
Medford,HIGH STREET,7 PM,2
Medford,HIGH STREET,8 PM,5
Medford,HIGH STREET,9 PM,1
Medford,HIGH STREET,10 PM,1
Medford,HIGH STREET,11 PM,1
Medford,SALEM STREET,12 AM,0
Medford,SALEM STREET,1 AM,1
Medford,SALEM STREET,2 AM,1
Medford,SALEM STREET,3 AM,0
Medford,SALEM STREET,4 AM,1
Medford,SALEM STREET,5 AM,0
Medford,SALEM STREET,6 AM,0
Medford,SALEM STREET,7 AM,2
Medford,SALEM STREET,8 AM,8
Medford,SALEM STREET,9 AM,2
Medford,SALEM STREET,10 AM,3
Medford,SALEM STREET,11 AM,2
Medford,SALEM STREET,12 PM,2
Medford,SALEM STREET,1 PM,2
Medford,SALEM STREET,2 PM,1
Medford,SALEM STREET,3 PM,3
Medford,SALEM STREET,4 PM,2
Medford,SALEM STREET,5 PM,2
Medford,SALEM STREET,6 PM,4
Medford,SALEM STREET,7 PM,2
Medford,SALEM STREET,8 PM,0
Medford,SALEM STREET,9 PM,1
Medford,SALEM STREET,10 PM,2
Medford,SALEM STREET,11 PM,0
Medford,Rte 93 S,12 AM,1
Medford,Rte 93 S,1 AM,0
Medford,Rte 93 S,2 AM,0
Medford,Rte 93 S,3 AM,1
Medford,Rte 93 S,4 AM,0
Medford,Rte 93 S,5 AM,1
Medford,Rte 93 S,6 AM,6
Medford,Rte 93 S,7 AM,2
Medford,Rte 93 S,8 AM,6
Medford,Rte 93 S,9 AM,5
Medford,Rte 93 S,10 AM,5
Medford,Rte 93 S,11 AM,2
Medford,Rte 93 S,12 PM,0
Medford,Rte 93 S,1 PM,0
Medford,Rte 93 S,2 PM,0
Medford,Rte 93 S,3 PM,3
Medford,Rte 93 S,4 PM,0
Medford,Rte 93 S,5 PM,1
Medford,Rte 93 S,6 PM,0
Medford,Rte 93 S,7 PM,0
Medford,Rte 93 S,8 PM,3
Medford,Rte 93 S,9 PM,3
Medford,Rte 93 S,10 PM,0
Medford,Rte 93 S,11 PM,0
Medford,Rte 93 N,12 AM,1
Medford,Rte 93 N,1 AM,2
Medford,Rte 93 N,2 AM,1
Medford,Rte 93 N,3 AM,0
Medford,Rte 93 N,4 AM,1
Medford,Rte 93 N,5 AM,0
Medford,Rte 93 N,6 AM,2
Medford,Rte 93 N,7 AM,1
Medford,Rte 93 N,8 AM,2
Medford,Rte 93 N,9 AM,0
Medford,Rte 93 N,10 AM,1
Medford,Rte 93 N,11 AM,1
Medford,Rte 93 N,12 PM,0
Medford,Rte 93 N,1 PM,1
Medford,Rte 93 N,2 PM,3
Medford,Rte 93 N,3 PM,2
Medford,Rte 93 N,4 PM,7
Medford,Rte 93 N,5 PM,2
Medford,Rte 93 N,6 PM,4
Medford,Rte 93 N,7 PM,3
Medford,Rte 93 N,8 PM,1
Medford,Rte 93 N,9 PM,2
Medford,Rte 93 N,10 PM,0
Medford,Rte 93 N,11 PM,1
Medford,RIVERSIDE AVENUE,12 AM,0
Medford,RIVERSIDE AVENUE,1 AM,1
Medford,RIVERSIDE AVENUE,2 AM,0
Medford,RIVERSIDE AVENUE,3 AM,0
Medford,RIVERSIDE AVENUE,4 AM,0
Medford,RIVERSIDE AVENUE,5 AM,0
Medford,RIVERSIDE AVENUE,6 AM,2
Medford,RIVERSIDE AVENUE,7 AM,1
Medford,RIVERSIDE AVENUE,8 AM,4
Medford,RIVERSIDE AVENUE,9 AM,2
Medford,RIVERSIDE AVENUE,10 AM,1
Medford,RIVERSIDE AVENUE,11 AM,0
Medford,RIVERSIDE AVENUE,12 PM,3
Medford,RIVERSIDE AVENUE,1 PM,4
Medford,RIVERSIDE AVENUE,2 PM,3
Medford,RIVERSIDE AVENUE,3 PM,2
Medford,RIVERSIDE AVENUE,4 PM,2
Medford,RIVERSIDE AVENUE,5 PM,3
Medford,RIVERSIDE AVENUE,6 PM,1
Medford,RIVERSIDE AVENUE,7 PM,0
Medford,RIVERSIDE AVENUE,8 PM,1
Medford,RIVERSIDE AVENUE,9 PM,3
Medford,RIVERSIDE AVENUE,10 PM,0
Medford,RIVERSIDE AVENUE,11 PM,1
Medford,BOSTON AVENUE,12 AM,2
Medford,BOSTON AVENUE,1 AM,1
Medford,BOSTON AVENUE,2 AM,0
Medford,BOSTON AVENUE,3 AM,0
Medford,BOSTON AVENUE,4 AM,0
Medford,BOSTON AVENUE,5 AM,0
Medford,BOSTON AVENUE,6 AM,0
Medford,BOSTON AVENUE,7 AM,1
Medford,BOSTON AVENUE,8 AM,1
Medford,BOSTON AVENUE,9 AM,0
Medford,BOSTON AVENUE,10 AM,0
Medford,BOSTON AVENUE,11 AM,3
Medford,BOSTON AVENUE,12 PM,3
Medford,BOSTON AVENUE,1 PM,0
Medford,BOSTON AVENUE,2 PM,1
Medford,BOSTON AVENUE,3 PM,2
Medford,BOSTON AVENUE,4 PM,6
Medford,BOSTON AVENUE,5 PM,0
Medford,BOSTON AVENUE,6 PM,2
Medford,BOSTON AVENUE,7 PM,1
Medford,BOSTON AVENUE,8 PM,0
Medford,BOSTON AVENUE,9 PM,0
Medford,BOSTON AVENUE,10 PM,0
Medford,BOSTON AVENUE,11 PM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,12 AM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,1 AM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,2 AM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,3 AM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,4 AM,1
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,5 AM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,6 AM,2
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,7 AM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,8 AM,2
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,9 AM,2
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,10 AM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,11 AM,1
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,12 PM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,1 PM,1
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,2 PM,2
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,3 PM,2
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,4 PM,1
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,5 PM,1
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,6 PM,1
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,7 PM,1
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,8 PM,2
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,9 PM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,10 PM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 W,11 PM,1
Medford,WINTHROP STREET,12 AM,0
Medford,WINTHROP STREET,1 AM,0
Medford,WINTHROP STREET,2 AM,0
Medford,WINTHROP STREET,3 AM,1
Medford,WINTHROP STREET,4 AM,0
Medford,WINTHROP STREET,5 AM,0
Medford,WINTHROP STREET,6 AM,0
Medford,WINTHROP STREET,7 AM,4
Medford,WINTHROP STREET,8 AM,0
Medford,WINTHROP STREET,9 AM,2
Medford,WINTHROP STREET,10 AM,1
Medford,WINTHROP STREET,11 AM,1
Medford,WINTHROP STREET,12 PM,3
Medford,WINTHROP STREET,1 PM,0
Medford,WINTHROP STREET,2 PM,0
Medford,WINTHROP STREET,3 PM,3
Medford,WINTHROP STREET,4 PM,1
Medford,WINTHROP STREET,5 PM,1
Medford,WINTHROP STREET,6 PM,0
Medford,WINTHROP STREET,7 PM,0
Medford,WINTHROP STREET,8 PM,1
Medford,WINTHROP STREET,9 PM,0
Medford,WINTHROP STREET,10 PM,0
Medford,WINTHROP STREET,11 PM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,12 AM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,1 AM,1
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,2 AM,1
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,3 AM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,4 AM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,5 AM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,6 AM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,7 AM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,8 AM,1
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,9 AM,1
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,10 AM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,11 AM,2
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,12 PM,3
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,1 PM,1
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,2 PM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,3 PM,4
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,4 PM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,5 PM,1
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,6 PM,1
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,7 PM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,8 PM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,9 PM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,10 PM,0
Medford,MYSTIC VALLEY PARKWAY Rte 16 E,11 PM,0
New Bedford,ACUSHNET AVENUE,12 AM,2
New Bedford,ACUSHNET AVENUE,1 AM,2
New Bedford,ACUSHNET AVENUE,2 AM,2
New Bedford,ACUSHNET AVENUE,3 AM,2
New Bedford,ACUSHNET AVENUE,4 AM,1
New Bedford,ACUSHNET AVENUE,5 AM,0
New Bedford,ACUSHNET AVENUE,6 AM,4
New Bedford,ACUSHNET AVENUE,7 AM,5
New Bedford,ACUSHNET AVENUE,8 AM,10
New Bedford,ACUSHNET AVENUE,9 AM,5
New Bedford,ACUSHNET AVENUE,10 AM,9
New Bedford,ACUSHNET AVENUE,11 AM,11
New Bedford,ACUSHNET AVENUE,12 PM,10
New Bedford,ACUSHNET AVENUE,1 PM,14
New Bedford,ACUSHNET AVENUE,2 PM,19
New Bedford,ACUSHNET AVENUE,3 PM,12
New Bedford,ACUSHNET AVENUE,4 PM,11
New Bedford,ACUSHNET AVENUE,5 PM,11
New Bedford,ACUSHNET AVENUE,6 PM,14
New Bedford,ACUSHNET AVENUE,7 PM,7
New Bedford,ACUSHNET AVENUE,8 PM,6
New Bedford,ACUSHNET AVENUE,9 PM,3
New Bedford,ACUSHNET AVENUE,10 PM,6
New Bedford,ACUSHNET AVENUE,11 PM,4
New Bedford,COUNTY STREET,12 AM,4
New Bedford,COUNTY STREET,1 AM,4
New Bedford,COUNTY STREET,2 AM,6
New Bedford,COUNTY STREET,3 AM,1
New Bedford,COUNTY STREET,4 AM,2
New Bedford,COUNTY STREET,5 AM,1
New Bedford,COUNTY STREET,6 AM,0
New Bedford,COUNTY STREET,7 AM,9
New Bedford,COUNTY STREET,8 AM,8
New Bedford,COUNTY STREET,9 AM,9
New Bedford,COUNTY STREET,10 AM,7
New Bedford,COUNTY STREET,11 AM,5
New Bedford,COUNTY STREET,12 PM,5
New Bedford,COUNTY STREET,1 PM,7
New Bedford,COUNTY STREET,2 PM,11
New Bedford,COUNTY STREET,3 PM,6
New Bedford,COUNTY STREET,4 PM,10
New Bedford,COUNTY STREET,5 PM,7
New Bedford,COUNTY STREET,6 PM,3
New Bedford,COUNTY STREET,7 PM,4
New Bedford,COUNTY STREET,8 PM,5
New Bedford,COUNTY STREET,9 PM,8
New Bedford,COUNTY STREET,10 PM,1
New Bedford,COUNTY STREET,11 PM,5
New Bedford,ASHLEY BOULEVARD,12 AM,2
New Bedford,ASHLEY BOULEVARD,1 AM,0
New Bedford,ASHLEY BOULEVARD,2 AM,1
New Bedford,ASHLEY BOULEVARD,3 AM,2
New Bedford,ASHLEY BOULEVARD,4 AM,0
New Bedford,ASHLEY BOULEVARD,5 AM,2
New Bedford,ASHLEY BOULEVARD,6 AM,2
New Bedford,ASHLEY BOULEVARD,7 AM,10
New Bedford,ASHLEY BOULEVARD,8 AM,4
New Bedford,ASHLEY BOULEVARD,9 AM,6
New Bedford,ASHLEY BOULEVARD,10 AM,8
New Bedford,ASHLEY BOULEVARD,11 AM,10
New Bedford,ASHLEY BOULEVARD,12 PM,10
New Bedford,ASHLEY BOULEVARD,1 PM,9
New Bedford,ASHLEY BOULEVARD,2 PM,8
New Bedford,ASHLEY BOULEVARD,3 PM,7
New Bedford,ASHLEY BOULEVARD,4 PM,7
New Bedford,ASHLEY BOULEVARD,5 PM,8
New Bedford,ASHLEY BOULEVARD,6 PM,4
New Bedford,ASHLEY BOULEVARD,7 PM,1
New Bedford,ASHLEY BOULEVARD,8 PM,3
New Bedford,ASHLEY BOULEVARD,9 PM,3
New Bedford,ASHLEY BOULEVARD,10 PM,2
New Bedford,ASHLEY BOULEVARD,11 PM,3
New Bedford,PURCHASE STREET,12 AM,2
New Bedford,PURCHASE STREET,1 AM,0
New Bedford,PURCHASE STREET,2 AM,5
New Bedford,PURCHASE STREET,3 AM,1
New Bedford,PURCHASE STREET,4 AM,1
New Bedford,PURCHASE STREET,5 AM,1
New Bedford,PURCHASE STREET,6 AM,2
New Bedford,PURCHASE STREET,7 AM,0
New Bedford,PURCHASE STREET,8 AM,1
New Bedford,PURCHASE STREET,9 AM,5
New Bedford,PURCHASE STREET,10 AM,7
New Bedford,PURCHASE STREET,11 AM,4
New Bedford,PURCHASE STREET,12 PM,3
New Bedford,PURCHASE STREET,1 PM,3
New Bedford,PURCHASE STREET,2 PM,10
New Bedford,PURCHASE STREET,3 PM,6
New Bedford,PURCHASE STREET,4 PM,9
New Bedford,PURCHASE STREET,5 PM,4
New Bedford,PURCHASE STREET,6 PM,7
New Bedford,PURCHASE STREET,7 PM,7
New Bedford,PURCHASE STREET,8 PM,3
New Bedford,PURCHASE STREET,9 PM,1
New Bedford,PURCHASE STREET,10 PM,1
New Bedford,PURCHASE STREET,11 PM,3
New Bedford,ROCKDALE AVE,12 AM,1
New Bedford,ROCKDALE AVE,1 AM,0
New Bedford,ROCKDALE AVE,2 AM,1
New Bedford,ROCKDALE AVE,3 AM,0
New Bedford,ROCKDALE AVE,4 AM,1
New Bedford,ROCKDALE AVE,5 AM,0
New Bedford,ROCKDALE AVE,6 AM,1
New Bedford,ROCKDALE AVE,7 AM,1
New Bedford,ROCKDALE AVE,8 AM,4
New Bedford,ROCKDALE AVE,9 AM,7
New Bedford,ROCKDALE AVE,10 AM,7
New Bedford,ROCKDALE AVE,11 AM,6
New Bedford,ROCKDALE AVE,12 PM,5
New Bedford,ROCKDALE AVE,1 PM,2
New Bedford,ROCKDALE AVE,2 PM,7
New Bedford,ROCKDALE AVE,3 PM,7
New Bedford,ROCKDALE AVE,4 PM,7
New Bedford,ROCKDALE AVE,5 PM,10
New Bedford,ROCKDALE AVE,6 PM,6
New Bedford,ROCKDALE AVE,7 PM,1
New Bedford,ROCKDALE AVE,8 PM,0
New Bedford,ROCKDALE AVE,9 PM,2
New Bedford,ROCKDALE AVE,10 PM,1
New Bedford,ROCKDALE AVE,11 PM,2
New Bedford,KEMPTON ST,12 AM,0
New Bedford,KEMPTON ST,1 AM,2
New Bedford,KEMPTON ST,2 AM,0
New Bedford,KEMPTON ST,3 AM,0
New Bedford,KEMPTON ST,4 AM,0
New Bedford,KEMPTON ST,5 AM,0
New Bedford,KEMPTON ST,6 AM,0
New Bedford,KEMPTON ST,7 AM,0
New Bedford,KEMPTON ST,8 AM,11
New Bedford,KEMPTON ST,9 AM,4
New Bedford,KEMPTON ST,10 AM,3
New Bedford,KEMPTON ST,11 AM,7
New Bedford,KEMPTON ST,12 PM,2
New Bedford,KEMPTON ST,1 PM,5
New Bedford,KEMPTON ST,2 PM,6
New Bedford,KEMPTON ST,3 PM,6
New Bedford,KEMPTON ST,4 PM,4
New Bedford,KEMPTON ST,5 PM,5
New Bedford,KEMPTON ST,6 PM,5
New Bedford,KEMPTON ST,7 PM,3
New Bedford,KEMPTON ST,8 PM,2
New Bedford,KEMPTON ST,9 PM,0
New Bedford,KEMPTON ST,10 PM,3
New Bedford,KEMPTON ST,11 PM,0
New Bedford,COVE RD,12 AM,0
New Bedford,COVE RD,1 AM,0
New Bedford,COVE RD,2 AM,1
New Bedford,COVE RD,3 AM,0
New Bedford,COVE RD,4 AM,0
New Bedford,COVE RD,5 AM,0
New Bedford,COVE RD,6 AM,2
New Bedford,COVE RD,7 AM,0
New Bedford,COVE RD,8 AM,0
New Bedford,COVE RD,9 AM,3
New Bedford,COVE RD,10 AM,2
New Bedford,COVE RD,11 AM,2
New Bedford,COVE RD,12 PM,6
New Bedford,COVE RD,1 PM,2
New Bedford,COVE RD,2 PM,2
New Bedford,COVE RD,3 PM,2
New Bedford,COVE RD,4 PM,3
New Bedford,COVE RD,5 PM,4
New Bedford,COVE RD,6 PM,2
New Bedford,COVE RD,7 PM,1
New Bedford,COVE RD,8 PM,1
New Bedford,COVE RD,9 PM,3
New Bedford,COVE RD,10 PM,1
New Bedford,COVE RD,11 PM,2
New Bedford,COGGESHALL ST,12 AM,0
New Bedford,COGGESHALL ST,1 AM,0
New Bedford,COGGESHALL ST,2 AM,0
New Bedford,COGGESHALL ST,3 AM,0
New Bedford,COGGESHALL ST,4 AM,0
New Bedford,COGGESHALL ST,5 AM,0
New Bedford,COGGESHALL ST,6 AM,4
New Bedford,COGGESHALL ST,7 AM,4
New Bedford,COGGESHALL ST,8 AM,1
